,location_name,run_datetime,infragravity_phase,energy_dominance,energy_ratio,Hs,Tp
221,Seven Mile Beach,2018-06-14 11:45:00,Negative,Infragravity,0.9612268088417323,0.4807472250353673,5.400589621336752
222,Seven Mile Beach,2018-06-14 11:45:00,Negative,Infragravity,0.9612268088417323,0.4807472250353673,5.400589621336752
223,Seven Mile Beach,2018-06-14 11:45:00,Negative,Infragravity,0.9612268088417323,0.4807472250353673,5.400589621336752
224,Seven Mile Beach,2018-06-14 11:45:00,Positive,Sea-Swell,0.9612268088417323,0.4807472250353673,5.400589621336752
225,Seven Mile Beach,2018-06-14 11:45:00,Positive,Sea-Swell,0.9612268088417323,0.4807472250353673,5.400589621336752
226,Seven Mile Beach,2018-06-14 11:50:00,Negative,Sea-Swell,1.1508525888755163,0.4429616064941364,5.539061803116824
227,Seven Mile Beach,2018-06-14 11:50:00,Positive,Infragravity,1.1508525888755163,0.4429616064941364,5.539061803116824
228,Seven Mile Beach,2018-06-14 11:50:00,Positive,Infragravity,1.1508525888755163,0.4429616064941364,5.539061803116824
229,Seven Mile Beach,2018-06-14 11:50:00,Negative,Infragravity,1.1508525888755163,0.4429616064941364,5.539061803116824
230,Seven Mile Beach,2018-06-14 11:50:00,Positive,Sea-Swell,1.1508525888755163,0.4429616064941364,5.539061803116824
231,Seven Mile Beach,2018-06-14 11:50:00,Negative,Sea-Swell,1.1508525888755163,0.4429616064941364,5.539061803116824
232,Seven Mile Beach,2018-06-14 11:50:00,Negative,Sea-Swell,1.1508525888755163,0.4429616064941364,5.539061803116824
233,Seven Mile Beach,2018-06-14 11:50:00,Positive,Sea-Swell,1.1508525888755163,0.4429616064941364,5.539061803116824
234,Seven Mile Beach,2018-06-14 11:50:00,Positive,Infragravity,1.1508525888755163,0.4429616064941364,5.539061803116824
235,Seven Mile Beach,2018-06-14 11:50:00,Positive,Infragravity,1.1508525888755163,0.4429616064941364,5.539061803116824
236,Seven Mile Beach,2018-06-14 11:50:00,Negative,Infragravity,1.1508525888755163,0.4429616064941364,5.539061803116824
237,Seven Mile Beach,2018-06-14 11:50:00,Negative,Sea-Swell,1.1508525888755163,0.4429616064941364,5.539061803116824
238,Seven Mile Beach,2018-06-14 11:50:00,Negative,Infragravity,1.1508525888755163,0.4429616064941364,5.539061803116824
239,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
240,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
241,Seven Mile Beach,2018-06-14 11:55:00,Positive,Sea-Swell,1.1299067083374432,0.43129830117841655,5.426045001910774
242,Seven Mile Beach,2018-06-14 11:55:00,Positive,Sea-Swell,1.1299067083374432,0.43129830117841655,5.426045001910774
243,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
244,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
245,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
246,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
247,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
248,Seven Mile Beach,2018-06-14 11:55:00,Positive,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
249,Seven Mile Beach,2018-06-14 11:55:00,Negative,Infragravity,1.1299067083374432,0.43129830117841655,5.426045001910774
250,Seven Mile Beach,2018-06-14 12:00:00,Negative,Sea-Swell,0.9644714114760932,0.4571612053532297,5.612453443496734
251,Seven Mile Beach,2018-06-14 12:00:00,Positive,Sea-Swell,0.9644714114760932,0.4571612053532297,5.612453443496734
252,Seven Mile Beach,2018-06-14 12:00:00,Negative,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
253,Seven Mile Beach,2018-06-14 12:00:00,Positive,Sea-Swell,0.9644714114760932,0.4571612053532297,5.612453443496734
254,Seven Mile Beach,2018-06-14 12:00:00,Positive,Sea-Swell,0.9644714114760932,0.4571612053532297,5.612453443496734
255,Seven Mile Beach,2018-06-14 12:00:00,Positive,Sea-Swell,0.9644714114760932,0.4571612053532297,5.612453443496734
256,Seven Mile Beach,2018-06-14 12:00:00,Positive,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
257,Seven Mile Beach,2018-06-14 12:00:00,Positive,Sea-Swell,0.9644714114760932,0.4571612053532297,5.612453443496734
258,Seven Mile Beach,2018-06-14 12:00:00,Positive,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
259,Seven Mile Beach,2018-06-14 12:00:00,Negative,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
260,Seven Mile Beach,2018-06-14 12:00:00,Positive,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
261,Seven Mile Beach,2018-06-14 12:00:00,Negative,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
262,Seven Mile Beach,2018-06-14 12:00:00,Negative,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
263,Seven Mile Beach,2018-06-14 12:00:00,Negative,Infragravity,0.9644714114760932,0.4571612053532297,5.612453443496734
264,Seven Mile Beach,2018-06-14 12:05:00,Positive,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
265,Seven Mile Beach,2018-06-14 12:05:00,Positive,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
266,Seven Mile Beach,2018-06-14 12:05:00,Negative,Infragravity,0.8573871394842828,0.4375473002998363,5.1754498526783985
267,Seven Mile Beach,2018-06-14 12:05:00,Positive,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
268,Seven Mile Beach,2018-06-14 12:05:00,Negative,Infragravity,0.8573871394842828,0.4375473002998363,5.1754498526783985
269,Seven Mile Beach,2018-06-14 12:05:00,Negative,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
270,Seven Mile Beach,2018-06-14 12:05:00,Positive,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
271,Seven Mile Beach,2018-06-14 12:05:00,Positive,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
272,Seven Mile Beach,2018-06-14 12:05:00,Positive,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
273,Seven Mile Beach,2018-06-14 12:05:00,Positive,Sea-Swell,0.8573871394842828,0.4375473002998363,5.1754498526783985
274,Seven Mile Beach,2018-06-14 12:10:00,Positive,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
275,Seven Mile Beach,2018-06-14 12:10:00,Negative,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
276,Seven Mile Beach,2018-06-14 12:10:00,Negative,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
277,Seven Mile Beach,2018-06-14 12:10:00,Positive,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
278,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
279,Seven Mile Beach,2018-06-14 12:10:00,Positive,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
280,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
281,Seven Mile Beach,2018-06-14 12:10:00,Positive,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
282,Seven Mile Beach,2018-06-14 12:10:00,Positive,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
283,Seven Mile Beach,2018-06-14 12:10:00,Positive,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
284,Seven Mile Beach,2018-06-14 12:10:00,Negative,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
285,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
286,Seven Mile Beach,2018-06-14 12:10:00,Positive,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
287,Seven Mile Beach,2018-06-14 12:10:00,Negative,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
288,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
289,Seven Mile Beach,2018-06-14 12:10:00,Positive,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
290,Seven Mile Beach,2018-06-14 12:10:00,Negative,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
291,Seven Mile Beach,2018-06-14 12:10:00,Negative,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
292,Seven Mile Beach,2018-06-14 12:10:00,Positive,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
293,Seven Mile Beach,2018-06-14 12:10:00,Positive,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
294,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
295,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
296,Seven Mile Beach,2018-06-14 12:10:00,Positive,Sea-Swell,1.098499144575147,0.47392069891301314,5.372813279482241
297,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
298,Seven Mile Beach,2018-06-14 12:10:00,Negative,Infragravity,1.098499144575147,0.47392069891301314,5.372813279482241
299,Seven Mile Beach,2018-06-14 12:15:00,Positive,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
300,Seven Mile Beach,2018-06-14 12:15:00,Positive,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
301,Seven Mile Beach,2018-06-14 12:15:00,Positive,Sea-Swell,1.6404606893615494,0.4682608819303395,5.26105178605046
302,Seven Mile Beach,2018-06-14 12:15:00,Positive,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
303,Seven Mile Beach,2018-06-14 12:15:00,Positive,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
304,Seven Mile Beach,2018-06-14 12:15:00,Positive,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
305,Seven Mile Beach,2018-06-14 12:15:00,Negative,Sea-Swell,1.6404606893615494,0.4682608819303395,5.26105178605046
306,Seven Mile Beach,2018-06-14 12:15:00,Negative,Sea-Swell,1.6404606893615494,0.4682608819303395,5.26105178605046
307,Seven Mile Beach,2018-06-14 12:15:00,Positive,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
308,Seven Mile Beach,2018-06-14 12:15:00,Positive,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
309,Seven Mile Beach,2018-06-14 12:15:00,Negative,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
310,Seven Mile Beach,2018-06-14 12:15:00,Negative,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
311,Seven Mile Beach,2018-06-14 12:15:00,Negative,Infragravity,1.6404606893615494,0.4682608819303395,5.26105178605046
312,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
313,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
314,Seven Mile Beach,2018-06-14 12:20:00,Positive,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
315,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
316,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
317,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
318,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
319,Seven Mile Beach,2018-06-14 12:20:00,Positive,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
320,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
321,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
322,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
323,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
324,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
325,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
326,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
327,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
328,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
329,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
330,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
331,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
332,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
333,Seven Mile Beach,2018-06-14 12:20:00,Negative,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
334,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
335,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
336,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
337,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
338,Seven Mile Beach,2018-06-14 12:20:00,Negative,Sea-Swell,1.3817894619477396,0.43308640169181084,5.653938919560063
339,Seven Mile Beach,2018-06-14 12:20:00,Positive,Infragravity,1.3817894619477396,0.43308640169181084,5.653938919560063
340,One Mile Beach,2014-08-07 09:05:00,Positive,Infragravity,0.9997268388865621,0.8978469540409633,10.571004097827103
341,One Mile Beach,2014-08-07 09:05:00,Positive,Infragravity,0.9997268388865621,0.8978469540409633,10.571004097827103
342,One Mile Beach,2014-08-07 09:05:00,Positive,Sea-Swell,0.9997268388865621,0.8978469540409633,10.571004097827103
343,One Mile Beach,2014-08-07 09:05:00,Positive,Sea-Swell,0.9997268388865621,0.8978469540409633,10.571004097827103
344,One Mile Beach,2014-08-07 09:05:00,Negative,Infragravity,0.9997268388865621,0.8978469540409633,10.571004097827103
345,One Mile Beach,2014-08-07 09:05:00,Negative,Sea-Swell,0.9997268388865621,0.8978469540409633,10.571004097827103
346,One Mile Beach,2014-08-07 09:10:00,Negative,Infragravity,1.050173071179263,0.9399581854348741,10.458843198524022
347,One Mile Beach,2014-08-07 09:10:00,Positive,Infragravity,1.050173071179263,0.9399581854348741,10.458843198524022
348,One Mile Beach,2014-08-07 09:10:00,Positive,Infragravity,1.050173071179263,0.9399581854348741,10.458843198524022
349,One Mile Beach,2014-08-07 09:10:00,Positive,Sea-Swell,1.050173071179263,0.9399581854348741,10.458843198524022
350,One Mile Beach,2014-08-07 09:10:00,Positive,Sea-Swell,1.050173071179263,0.9399581854348741,10.458843198524022
351,One Mile Beach,2014-08-07 09:15:00,Positive,Infragravity,0.8557469909708306,0.8267296430083378,10.457381048205761
352,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
353,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
354,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
355,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
356,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
357,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
358,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
359,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
360,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
361,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
362,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
363,One Mile Beach,2014-08-07 09:15:00,Positive,Infragravity,0.8557469909708306,0.8267296430083378,10.457381048205761
364,One Mile Beach,2014-08-07 09:15:00,Positive,Infragravity,0.8557469909708306,0.8267296430083378,10.457381048205761
365,One Mile Beach,2014-08-07 09:15:00,Negative,Sea-Swell,0.8557469909708306,0.8267296430083378,10.457381048205761
366,One Mile Beach,2014-08-07 09:20:00,Negative,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
367,One Mile Beach,2014-08-07 09:20:00,Negative,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
368,One Mile Beach,2014-08-07 09:20:00,Positive,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
369,One Mile Beach,2014-08-07 09:20:00,Positive,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
370,One Mile Beach,2014-08-07 09:20:00,Positive,Sea-Swell,0.48840355202317814,0.7752505760511055,11.507191742820536
371,One Mile Beach,2014-08-07 09:20:00,Negative,Sea-Swell,0.48840355202317814,0.7752505760511055,11.507191742820536
372,One Mile Beach,2014-08-07 09:20:00,Negative,Sea-Swell,0.48840355202317814,0.7752505760511055,11.507191742820536
373,One Mile Beach,2014-08-07 09:20:00,Negative,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
374,One Mile Beach,2014-08-07 09:20:00,Negative,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
375,One Mile Beach,2014-08-07 09:20:00,Negative,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
376,One Mile Beach,2014-08-07 09:20:00,Positive,Sea-Swell,0.48840355202317814,0.7752505760511055,11.507191742820536
377,One Mile Beach,2014-08-07 09:20:00,Positive,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
378,One Mile Beach,2014-08-07 09:20:00,Positive,Infragravity,0.48840355202317814,0.7752505760511055,11.507191742820536
379,One Mile Beach,2014-08-07 09:25:00,Positive,Infragravity,0.37571431165006614,0.9738253873034863,10.78500555982775
380,One Mile Beach,2014-08-07 09:25:00,Positive,Infragravity,0.37571431165006614,0.9738253873034863,10.78500555982775
381,One Mile Beach,2014-08-07 09:25:00,Negative,Infragravity,0.37571431165006614,0.9738253873034863,10.78500555982775
382,One Mile Beach,2014-08-07 09:25:00,Negative,Infragravity,0.37571431165006614,0.9738253873034863,10.78500555982775
383,One Mile Beach,2014-08-07 09:25:00,Negative,Sea-Swell,0.37571431165006614,0.9738253873034863,10.78500555982775
384,One Mile Beach,2014-08-07 09:25:00,Negative,Sea-Swell,0.37571431165006614,0.9738253873034863,10.78500555982775
385,One Mile Beach,2014-08-07 09:25:00,Negative,Sea-Swell,0.37571431165006614,0.9738253873034863,10.78500555982775
386,One Mile Beach,2014-08-07 09:25:00,Negative,Sea-Swell,0.37571431165006614,0.9738253873034863,10.78500555982775
387,One Mile Beach,2014-08-07 09:25:00,Positive,Sea-Swell,0.37571431165006614,0.9738253873034863,10.78500555982775
388,One Mile Beach,2014-08-07 09:25:00,Positive,Sea-Swell,0.37571431165006614,0.9738253873034863,10.78500555982775
389,One Mile Beach,2014-08-07 09:25:00,Positive,Infragravity,0.37571431165006614,0.9738253873034863,10.78500555982775
390,One Mile Beach,2014-08-07 09:30:00,Positive,Infragravity,0.37526781794856773,0.8855916618871816,10.339426164907326
391,One Mile Beach,2014-08-07 09:30:00,Positive,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
392,One Mile Beach,2014-08-07 09:30:00,Positive,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
393,One Mile Beach,2014-08-07 09:30:00,Positive,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
394,One Mile Beach,2014-08-07 09:30:00,Positive,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
395,One Mile Beach,2014-08-07 09:30:00,Positive,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
396,One Mile Beach,2014-08-07 09:30:00,Negative,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
397,One Mile Beach,2014-08-07 09:30:00,Negative,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
398,One Mile Beach,2014-08-07 09:30:00,Negative,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
399,One Mile Beach,2014-08-07 09:30:00,Negative,Sea-Swell,0.37526781794856773,0.8855916618871816,10.339426164907326
400,One Mile Beach,2014-08-07 09:35:00,Negative,Infragravity,0.5160788705362735,0.9209754366471978,10.593406481339485
401,One Mile Beach,2014-08-07 09:35:00,Negative,Sea-Swell,0.5160788705362735,0.9209754366471978,10.593406481339485
402,One Mile Beach,2014-08-07 09:35:00,Positive,Sea-Swell,0.5160788705362735,0.9209754366471978,10.593406481339485
403,One Mile Beach,2014-08-07 09:35:00,Positive,Sea-Swell,0.5160788705362735,0.9209754366471978,10.593406481339485
404,One Mile Beach,2014-08-07 09:35:00,Positive,Infragravity,0.5160788705362735,0.9209754366471978,10.593406481339485
405,One Mile Beach,2014-08-07 09:35:00,Negative,Infragravity,0.5160788705362735,0.9209754366471978,10.593406481339485
406,One Mile Beach,2014-08-07 09:35:00,Negative,Sea-Swell,0.5160788705362735,0.9209754366471978,10.593406481339485
407,One Mile Beach,2014-08-07 09:40:00,Positive,Infragravity,0.537515025600663,0.8371014222792877,10.538690049377859
408,One Mile Beach,2014-08-07 09:40:00,Positive,Infragravity,0.537515025600663,0.8371014222792877,10.538690049377859
409,One Mile Beach,2014-08-07 09:40:00,Positive,Infragravity,0.537515025600663,0.8371014222792877,10.538690049377859
410,One Mile Beach,2014-08-07 09:40:00,Positive,Infragravity,0.537515025600663,0.8371014222792877,10.538690049377859
411,One Mile Beach,2014-08-07 09:40:00,Positive,Sea-Swell,0.537515025600663,0.8371014222792877,10.538690049377859
412,One Mile Beach,2014-08-07 09:40:00,Negative,Sea-Swell,0.537515025600663,0.8371014222792877,10.538690049377859
413,One Mile Beach,2014-08-07 09:40:00,Negative,Sea-Swell,0.537515025600663,0.8371014222792877,10.538690049377859
414,One Mile Beach,2014-08-07 09:40:00,Negative,Sea-Swell,0.537515025600663,0.8371014222792877,10.538690049377859
415,One Mile Beach,2014-08-07 09:40:00,Positive,Sea-Swell,0.537515025600663,0.8371014222792877,10.538690049377859
416,One Mile Beach,2014-08-07 09:40:00,Negative,Sea-Swell,0.537515025600663,0.8371014222792877,10.538690049377859
417,One Mile Beach,2014-08-07 09:40:00,Negative,Sea-Swell,0.537515025600663,0.8371014222792877,10.538690049377859
418,One Mile Beach,2014-08-07 09:45:00,Positive,Sea-Swell,0.47361316384554775,0.8627910289842516,10.660496109493442
419,One Mile Beach,2014-08-07 09:45:00,Positive,Sea-Swell,0.47361316384554775,0.8627910289842516,10.660496109493442
420,One Mile Beach,2014-08-07 09:45:00,Negative,Sea-Swell,0.47361316384554775,0.8627910289842516,10.660496109493442
421,One Mile Beach,2014-08-07 09:45:00,Negative,Infragravity,0.47361316384554775,0.8627910289842516,10.660496109493442
422,One Mile Beach,2014-08-07 09:45:00,Negative,Sea-Swell,0.47361316384554775,0.8627910289842516,10.660496109493442
423,One Mile Beach,2014-08-07 09:45:00,Negative,Infragravity,0.47361316384554775,0.8627910289842516,10.660496109493442
424,One Mile Beach,2014-08-07 09:50:00,Negative,Sea-Swell,0.5055297064332392,0.7488531904198474,10.807445471090736
425,One Mile Beach,2014-08-07 09:50:00,Positive,Sea-Swell,0.5055297064332392,0.7488531904198474,10.807445471090736
426,One Mile Beach,2014-08-07 09:50:00,Positive,Sea-Swell,0.5055297064332392,0.7488531904198474,10.807445471090736
427,One Mile Beach,2014-08-07 09:50:00,Positive,Sea-Swell,0.5055297064332392,0.7488531904198474,10.807445471090736
428,One Mile Beach,2014-08-07 09:50:00,Negative,Sea-Swell,0.5055297064332392,0.7488531904198474,10.807445471090736
429,Werri Beach,2014-08-16 09:05:00,Negative,Sea-Swell,0.8654158563058633,0.9905364814536148,7.838859388133104
430,Werri Beach,2014-08-16 09:05:00,Positive,Infragravity,0.8654158563058633,0.9905364814536148,7.838859388133104
431,Werri Beach,2014-08-16 09:05:00,Negative,Infragravity,0.8654158563058633,0.9905364814536148,7.838859388133104
432,Werri Beach,2014-08-16 09:05:00,Positive,Sea-Swell,0.8654158563058633,0.9905364814536148,7.838859388133104
433,Werri Beach,2014-08-16 09:05:00,Positive,Sea-Swell,0.8654158563058633,0.9905364814536148,7.838859388133104
